jobId,name,submissionTime,completionTime,status,numTasks,numActiveTasks,numCompletedTasks,numSkippedTasks,numFailedTasks,numActiveStages,numCompletedStages,numSkippedStages,numFailedStages,id,user,queue,state,finalStatus,progress,trackingUI,trackingUrl,diagnostics,clusterId,applicationType,applicationTags,priority,startedTime,finishedTime,elapsedTime,amContainerLogs,amHostHttpAddress,allocatedMB,allocatedVCores,runningContainers,memorySeconds,vcoreSeconds,queueUsagePercentage,clusterUsagePercentage,preemptedResourceMB,preemptedResourceVCores,numNonAMContainerPreempted,numAMContainerPreempted,logAggregationStatus,unmanagedApplication,amNodeLabelExpression
5,org.apache.spark.examples.ml.SimpleTextClassificationPipeline,2017-10-30T07:48:23.733GMT,2017-10-30T07:48:23.778GMT,SUCCEEDED,2,0,2,0,0,0,1,0,0,application_1509343490195_0008,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0008/,null,1509436254805,SPARK,,0,1509349645568,1509349706178,60610,http://hdp203.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0008_01_000001/root,hdp203.cancer.com:8042,-1,-1,-1,234029,114,0.0,0.0,0,0,0,0,NOT_START,False,
4,org.apache.spark.examples.ml.SimpleTextClassificationPipeline,2017-10-30T07:48:23.668GMT,2017-10-30T07:48:23.714GMT,SUCCEEDED,2,0,2,0,0,0,1,0,0,application_1509343490195_0008,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0008/,null,1509436254805,SPARK,,0,1509349645568,1509349706178,60610,http://hdp203.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0008_01_000001/root,hdp203.cancer.com:8042,-1,-1,-1,234029,114,0.0,0.0,0,0,0,0,NOT_START,False,
3,org.apache.spark.examples.ml.SimpleTextClassificationPipeline,2017-10-30T07:48:23.593GMT,2017-10-30T07:48:23.647GMT,SUCCEEDED,2,0,2,0,0,0,1,0,0,application_1509343490195_0008,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0008/,null,1509436254805,SPARK,,0,1509349645568,1509349706178,60610,http://hdp203.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0008_01_000001/root,hdp203.cancer.com:8042,-1,-1,-1,234029,114,0.0,0.0,0,0,0,0,NOT_START,False,
2,org.apache.spark.examples.ml.SimpleTextClassificationPipeline,2017-10-30T07:48:23.513GMT,2017-10-30T07:48:23.566GMT,SUCCEEDED,2,0,2,0,0,0,1,0,0,application_1509343490195_0008,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0008/,null,1509436254805,SPARK,,0,1509349645568,1509349706178,60610,http://hdp203.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0008_01_000001/root,hdp203.cancer.com:8042,-1,-1,-1,234029,114,0.0,0.0,0,0,0,0,NOT_START,False,
1,org.apache.spark.examples.ml.SimpleTextClassificationPipeline,2017-10-30T07:48:22.939GMT,2017-10-30T07:48:23.051GMT,SUCCEEDED,2,0,2,0,0,0,1,0,0,application_1509343490195_0008,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0008/,null,1509436254805,SPARK,,0,1509349645568,1509349706178,60610,http://hdp203.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0008_01_000001/root,hdp203.cancer.com:8042,-1,-1,-1,234029,114,0.0,0.0,0,0,0,0,NOT_START,False,
0,org.apache.spark.examples.ml.SimpleTextClassificationPipeline,2017-10-30T07:48:16.500GMT,2017-10-30T07:48:21.756GMT,SUCCEEDED,2,0,2,0,0,0,1,0,0,application_1509343490195_0008,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0008/,null,1509436254805,SPARK,,0,1509349645568,1509349706178,60610,http://hdp203.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0008_01_000001/root,hdp203.cancer.com:8042,-1,-1,-1,234029,114,0.0,0.0,0,0,0,0,NOT_START,False,
89,org.apache.spark.examples.streaming.QueueStream,2017-10-30T07:47:38.092GMT,2017-10-30T07:47:38.108GMT,SUCCEEDED,11,0,1,10,0,0,1,1,0,application_1509343490195_0007,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0007/,null,1509436254805,SPARK,,0,1509349589482,1509349658936,69454,http://hdp204.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0007_01_000001/root,hdp204.cancer.com:8042,-1,-1,-1,486057,123,0.0,0.0,0,0,0,0,NOT_START,False,
88,org.apache.spark.examples.streaming.QueueStream,2017-10-30T07:47:38.066GMT,2017-10-30T07:47:38.088GMT,SUCCEEDED,14,0,4,10,0,0,1,1,0,application_1509343490195_0007,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0007/,null,1509436254805,SPARK,,0,1509349589482,1509349658936,69454,http://hdp204.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0007_01_000001/root,hdp204.cancer.com:8042,-1,-1,-1,486057,123,0.0,0.0,0,0,0,0,NOT_START,False,
87,org.apache.spark.examples.streaming.QueueStream,2017-10-30T07:47:38.011GMT,2017-10-30T07:47:38.060GMT,SUCCEEDED,11,0,11,0,0,0,2,0,0,application_1509343490195_0007,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0007/,null,1509436254805,SPARK,,0,1509349589482,1509349658936,69454,http://hdp204.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0007_01_000001/root,hdp204.cancer.com:8042,-1,-1,-1,486057,123,0.0,0.0,0,0,0,0,NOT_START,False,
86,org.apache.spark.examples.streaming.QueueStream,2017-10-30T07:47:37.086GMT,2017-10-30T07:47:37.105GMT,SUCCEEDED,11,0,1,10,0,0,1,1,0,application_1509343490195_0007,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0007/,null,1509436254805,SPARK,,0,1509349589482,1509349658936,69454,http://hdp204.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0007_01_000001/root,hdp204.cancer.com:8042,-1,-1,-1,486057,123,0.0,0.0,0,0,0,0,NOT_START,False,
85,org.apache.spark.examples.streaming.QueueStream,2017-10-30T07:47:37.061GMT,2017-10-30T07:47:37.081GMT,SUCCEEDED,14,0,4,10,0,0,1,1,0,application_1509343490195_0007,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0007/,null,1509436254805,SPARK,,0,1509349589482,1509349658936,69454,http://hdp204.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0007_01_000001/root,hdp204.cancer.com:8042,-1,-1,-1,486057,123,0.0,0.0,0,0,0,0,NOT_START,False,
84,org.apache.spark.examples.streaming.QueueStream,2017-10-30T07:47:37.010GMT,2017-10-30T07:47:37.057GMT,SUCCEEDED,11,0,11,0,0,0,2,0,0,application_1509343490195_0007,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0007/,null,1509436254805,SPARK,,0,1509349589482,1509349658936,69454,http://hdp204.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0007_01_000001/root,hdp204.cancer.com:8042,-1,-1,-1,486057,123,0.0,0.0,0,0,0,0,NOT_START,False,
83,org.apache.spark.examples.streaming.QueueStream,2017-10-30T07:47:36.124GMT,2017-10-30T07:47:36.143GMT,SUCCEEDED,11,0,1,10,0,0,1,1,0,application_1509343490195_0007,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0007/,null,1509436254805,SPARK,,0,1509349589482,1509349658936,69454,http://hdp204.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0007_01_000001/root,hdp204.cancer.com:8042,-1,-1,-1,486057,123,0.0,0.0,0,0,0,0,NOT_START,False,
82,org.apache.spark.examples.streaming.QueueStream,2017-10-30T07:47:36.098GMT,2017-10-30T07:47:36.118GMT,SUCCEEDED,14,0,4,10,0,0,1,1,0,application_1509343490195_0007,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0007/,null,1509436254805,SPARK,,0,1509349589482,1509349658936,69454,http://hdp204.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0007_01_000001/root,hdp204.cancer.com:8042,-1,-1,-1,486057,123,0.0,0.0,0,0,0,0,NOT_START,False,
81,org.apache.spark.examples.streaming.QueueStream,2017-10-30T07:47:36.011GMT,2017-10-30T07:47:36.094GMT,SUCCEEDED,11,0,11,0,0,0,2,0,0,application_1509343490195_0007,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0007/,null,1509436254805,SPARK,,0,1509349589482,1509349658936,69454,http://hdp204.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0007_01_000001/root,hdp204.cancer.com:8042,-1,-1,-1,486057,123,0.0,0.0,0,0,0,0,NOT_START,False,
80,org.apache.spark.examples.streaming.QueueStream,2017-10-30T07:47:35.096GMT,2017-10-30T07:47:35.115GMT,SUCCEEDED,11,0,1,10,0,0,1,1,0,application_1509343490195_0007,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0007/,null,1509436254805,SPARK,,0,1509349589482,1509349658936,69454,http://hdp204.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0007_01_000001/root,hdp204.cancer.com:8042,-1,-1,-1,486057,123,0.0,0.0,0,0,0,0,NOT_START,False,
79,org.apache.spark.examples.streaming.QueueStream,2017-10-30T07:47:35.070GMT,2017-10-30T07:47:35.092GMT,SUCCEEDED,14,0,4,10,0,0,1,1,0,application_1509343490195_0007,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0007/,null,1509436254805,SPARK,,0,1509349589482,1509349658936,69454,http://hdp204.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0007_01_000001/root,hdp204.cancer.com:8042,-1,-1,-1,486057,123,0.0,0.0,0,0,0,0,NOT_START,False,
78,org.apache.spark.examples.streaming.QueueStream,2017-10-30T07:47:35.010GMT,2017-10-30T07:47:35.065GMT,SUCCEEDED,11,0,11,0,0,0,2,0,0,application_1509343490195_0007,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0007/,null,1509436254805,SPARK,,0,1509349589482,1509349658936,69454,http://hdp204.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0007_01_000001/root,hdp204.cancer.com:8042,-1,-1,-1,486057,123,0.0,0.0,0,0,0,0,NOT_START,False,
77,org.apache.spark.examples.streaming.QueueStream,2017-10-30T07:47:34.090GMT,2017-10-30T07:47:34.111GMT,SUCCEEDED,11,0,1,10,0,0,1,1,0,application_1509343490195_0007,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0007/,null,1509436254805,SPARK,,0,1509349589482,1509349658936,69454,http://hdp204.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0007_01_000001/root,hdp204.cancer.com:8042,-1,-1,-1,486057,123,0.0,0.0,0,0,0,0,NOT_START,False,
76,org.apache.spark.examples.streaming.QueueStream,2017-10-30T07:47:34.064GMT,2017-10-30T07:47:34.085GMT,SUCCEEDED,14,0,4,10,0,0,1,1,0,application_1509343490195_0007,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0007/,null,1509436254805,SPARK,,0,1509349589482,1509349658936,69454,http://hdp204.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0007_01_000001/root,hdp204.cancer.com:8042,-1,-1,-1,486057,123,0.0,0.0,0,0,0,0,NOT_START,False,
75,org.apache.spark.examples.streaming.QueueStream,2017-10-30T07:47:34.012GMT,2017-10-30T07:47:34.059GMT,SUCCEEDED,11,0,11,0,0,0,2,0,0,application_1509343490195_0007,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0007/,null,1509436254805,SPARK,,0,1509349589482,1509349658936,69454,http://hdp204.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0007_01_000001/root,hdp204.cancer.com:8042,-1,-1,-1,486057,123,0.0,0.0,0,0,0,0,NOT_START,False,
74,org.apache.spark.examples.streaming.QueueStream,2017-10-30T07:47:33.097GMT,2017-10-30T07:47:33.112GMT,SUCCEEDED,11,0,1,10,0,0,1,1,0,application_1509343490195_0007,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0007/,null,1509436254805,SPARK,,0,1509349589482,1509349658936,69454,http://hdp204.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0007_01_000001/root,hdp204.cancer.com:8042,-1,-1,-1,486057,123,0.0,0.0,0,0,0,0,NOT_START,False,
73,org.apache.spark.examples.streaming.QueueStream,2017-10-30T07:47:33.073GMT,2017-10-30T07:47:33.092GMT,SUCCEEDED,14,0,4,10,0,0,1,1,0,application_1509343490195_0007,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0007/,null,1509436254805,SPARK,,0,1509349589482,1509349658936,69454,http://hdp204.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0007_01_000001/root,hdp204.cancer.com:8042,-1,-1,-1,486057,123,0.0,0.0,0,0,0,0,NOT_START,False,
72,org.apache.spark.examples.streaming.QueueStream,2017-10-30T07:47:33.011GMT,2017-10-30T07:47:33.069GMT,SUCCEEDED,11,0,11,0,0,0,2,0,0,application_1509343490195_0007,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0007/,null,1509436254805,SPARK,,0,1509349589482,1509349658936,69454,http://hdp204.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0007_01_000001/root,hdp204.cancer.com:8042,-1,-1,-1,486057,123,0.0,0.0,0,0,0,0,NOT_START,False,
71,org.apache.spark.examples.streaming.QueueStream,2017-10-30T07:47:32.093GMT,2017-10-30T07:47:32.111GMT,SUCCEEDED,11,0,1,10,0,0,1,1,0,application_1509343490195_0007,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0007/,null,1509436254805,SPARK,,0,1509349589482,1509349658936,69454,http://hdp204.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0007_01_000001/root,hdp204.cancer.com:8042,-1,-1,-1,486057,123,0.0,0.0,0,0,0,0,NOT_START,False,
70,org.apache.spark.examples.streaming.QueueStream,2017-10-30T07:47:32.068GMT,2017-10-30T07:47:32.089GMT,SUCCEEDED,14,0,4,10,0,0,1,1,0,application_1509343490195_0007,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0007/,null,1509436254805,SPARK,,0,1509349589482,1509349658936,69454,http://hdp204.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0007_01_000001/root,hdp204.cancer.com:8042,-1,-1,-1,486057,123,0.0,0.0,0,0,0,0,NOT_START,False,
69,org.apache.spark.examples.streaming.QueueStream,2017-10-30T07:47:32.011GMT,2017-10-30T07:47:32.062GMT,SUCCEEDED,11,0,11,0,0,0,2,0,0,application_1509343490195_0007,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0007/,null,1509436254805,SPARK,,0,1509349589482,1509349658936,69454,http://hdp204.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0007_01_000001/root,hdp204.cancer.com:8042,-1,-1,-1,486057,123,0.0,0.0,0,0,0,0,NOT_START,False,
68,org.apache.spark.examples.streaming.QueueStream,2017-10-30T07:47:31.095GMT,2017-10-30T07:47:31.115GMT,SUCCEEDED,11,0,1,10,0,0,1,1,0,application_1509343490195_0007,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0007/,null,1509436254805,SPARK,,0,1509349589482,1509349658936,69454,http://hdp204.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0007_01_000001/root,hdp204.cancer.com:8042,-1,-1,-1,486057,123,0.0,0.0,0,0,0,0,NOT_START,False,
67,org.apache.spark.examples.streaming.QueueStream,2017-10-30T07:47:31.070GMT,2017-10-30T07:47:31.090GMT,SUCCEEDED,14,0,4,10,0,0,1,1,0,application_1509343490195_0007,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0007/,null,1509436254805,SPARK,,0,1509349589482,1509349658936,69454,http://hdp204.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0007_01_000001/root,hdp204.cancer.com:8042,-1,-1,-1,486057,123,0.0,0.0,0,0,0,0,NOT_START,False,
66,org.apache.spark.examples.streaming.QueueStream,2017-10-30T07:47:31.010GMT,2017-10-30T07:47:31.065GMT,SUCCEEDED,11,0,11,0,0,0,2,0,0,application_1509343490195_0007,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0007/,null,1509436254805,SPARK,,0,1509349589482,1509349658936,69454,http://hdp204.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0007_01_000001/root,hdp204.cancer.com:8042,-1,-1,-1,486057,123,0.0,0.0,0,0,0,0,NOT_START,False,
65,org.apache.spark.examples.streaming.QueueStream,2017-10-30T07:47:30.098GMT,2017-10-30T07:47:30.116GMT,SUCCEEDED,11,0,1,10,0,0,1,1,0,application_1509343490195_0007,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0007/,null,1509436254805,SPARK,,0,1509349589482,1509349658936,69454,http://hdp204.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0007_01_000001/root,hdp204.cancer.com:8042,-1,-1,-1,486057,123,0.0,0.0,0,0,0,0,NOT_START,False,
64,org.apache.spark.examples.streaming.QueueStream,2017-10-30T07:47:30.071GMT,2017-10-30T07:47:30.093GMT,SUCCEEDED,14,0,4,10,0,0,1,1,0,application_1509343490195_0007,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0007/,null,1509436254805,SPARK,,0,1509349589482,1509349658936,69454,http://hdp204.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0007_01_000001/root,hdp204.cancer.com:8042,-1,-1,-1,486057,123,0.0,0.0,0,0,0,0,NOT_START,False,
63,org.apache.spark.examples.streaming.QueueStream,2017-10-30T07:47:30.012GMT,2017-10-30T07:47:30.066GMT,SUCCEEDED,11,0,11,0,0,0,2,0,0,application_1509343490195_0007,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0007/,null,1509436254805,SPARK,,0,1509349589482,1509349658936,69454,http://hdp204.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0007_01_000001/root,hdp204.cancer.com:8042,-1,-1,-1,486057,123,0.0,0.0,0,0,0,0,NOT_START,False,
62,org.apache.spark.examples.streaming.QueueStream,2017-10-30T07:47:29.114GMT,2017-10-30T07:47:29.134GMT,SUCCEEDED,11,0,1,10,0,0,1,1,0,application_1509343490195_0007,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0007/,null,1509436254805,SPARK,,0,1509349589482,1509349658936,69454,http://hdp204.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0007_01_000001/root,hdp204.cancer.com:8042,-1,-1,-1,486057,123,0.0,0.0,0,0,0,0,NOT_START,False,
61,org.apache.spark.examples.streaming.QueueStream,2017-10-30T07:47:29.084GMT,2017-10-30T07:47:29.109GMT,SUCCEEDED,14,0,4,10,0,0,1,1,0,application_1509343490195_0007,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0007/,null,1509436254805,SPARK,,0,1509349589482,1509349658936,69454,http://hdp204.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0007_01_000001/root,hdp204.cancer.com:8042,-1,-1,-1,486057,123,0.0,0.0,0,0,0,0,NOT_START,False,
60,org.apache.spark.examples.streaming.QueueStream,2017-10-30T07:47:29.012GMT,2017-10-30T07:47:29.079GMT,SUCCEEDED,11,0,11,0,0,0,2,0,0,application_1509343490195_0007,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0007/,null,1509436254805,SPARK,,0,1509349589482,1509349658936,69454,http://hdp204.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0007_01_000001/root,hdp204.cancer.com:8042,-1,-1,-1,486057,123,0.0,0.0,0,0,0,0,NOT_START,False,
59,org.apache.spark.examples.streaming.QueueStream,2017-10-30T07:47:28.630GMT,2017-10-30T07:47:28.664GMT,SUCCEEDED,11,0,1,10,0,0,1,1,0,application_1509343490195_0007,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0007/,null,1509436254805,SPARK,,0,1509349589482,1509349658936,69454,http://hdp204.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0007_01_000001/root,hdp204.cancer.com:8042,-1,-1,-1,486057,123,0.0,0.0,0,0,0,0,NOT_START,False,
58,org.apache.spark.examples.streaming.QueueStream,2017-10-30T07:47:28.605GMT,2017-10-30T07:47:28.625GMT,SUCCEEDED,14,0,4,10,0,0,1,1,0,application_1509343490195_0007,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0007/,null,1509436254805,SPARK,,0,1509349589482,1509349658936,69454,http://hdp204.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0007_01_000001/root,hdp204.cancer.com:8042,-1,-1,-1,486057,123,0.0,0.0,0,0,0,0,NOT_START,False,
57,org.apache.spark.examples.streaming.QueueStream,2017-10-30T07:47:28.011GMT,2017-10-30T07:47:28.599GMT,SUCCEEDED,11,0,11,0,0,0,2,0,0,application_1509343490195_0007,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0007/,null,1509436254805,SPARK,,0,1509349589482,1509349658936,69454,http://hdp204.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0007_01_000001/root,hdp204.cancer.com:8042,-1,-1,-1,486057,123,0.0,0.0,0,0,0,0,NOT_START,False,
56,org.apache.spark.examples.streaming.QueueStream,2017-10-30T07:47:27.102GMT,2017-10-30T07:47:27.118GMT,SUCCEEDED,11,0,1,10,0,0,1,1,0,application_1509343490195_0007,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0007/,null,1509436254805,SPARK,,0,1509349589482,1509349658936,69454,http://hdp204.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0007_01_000001/root,hdp204.cancer.com:8042,-1,-1,-1,486057,123,0.0,0.0,0,0,0,0,NOT_START,False,
55,org.apache.spark.examples.streaming.QueueStream,2017-10-30T07:47:27.068GMT,2017-10-30T07:47:27.097GMT,SUCCEEDED,14,0,4,10,0,0,1,1,0,application_1509343490195_0007,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0007/,null,1509436254805,SPARK,,0,1509349589482,1509349658936,69454,http://hdp204.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0007_01_000001/root,hdp204.cancer.com:8042,-1,-1,-1,486057,123,0.0,0.0,0,0,0,0,NOT_START,False,
54,org.apache.spark.examples.streaming.QueueStream,2017-10-30T07:47:27.011GMT,2017-10-30T07:47:27.063GMT,SUCCEEDED,11,0,11,0,0,0,2,0,0,application_1509343490195_0007,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0007/,null,1509436254805,SPARK,,0,1509349589482,1509349658936,69454,http://hdp204.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0007_01_000001/root,hdp204.cancer.com:8042,-1,-1,-1,486057,123,0.0,0.0,0,0,0,0,NOT_START,False,
53,org.apache.spark.examples.streaming.QueueStream,2017-10-30T07:47:26.113GMT,2017-10-30T07:47:26.129GMT,SUCCEEDED,11,0,1,10,0,0,1,1,0,application_1509343490195_0007,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0007/,null,1509436254805,SPARK,,0,1509349589482,1509349658936,69454,http://hdp204.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0007_01_000001/root,hdp204.cancer.com:8042,-1,-1,-1,486057,123,0.0,0.0,0,0,0,0,NOT_START,False,
52,org.apache.spark.examples.streaming.QueueStream,2017-10-30T07:47:26.083GMT,2017-10-30T07:47:26.108GMT,SUCCEEDED,14,0,4,10,0,0,1,1,0,application_1509343490195_0007,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0007/,null,1509436254805,SPARK,,0,1509349589482,1509349658936,69454,http://hdp204.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0007_01_000001/root,hdp204.cancer.com:8042,-1,-1,-1,486057,123,0.0,0.0,0,0,0,0,NOT_START,False,
51,org.apache.spark.examples.streaming.QueueStream,2017-10-30T07:47:26.011GMT,2017-10-30T07:47:26.078GMT,SUCCEEDED,11,0,11,0,0,0,2,0,0,application_1509343490195_0007,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0007/,null,1509436254805,SPARK,,0,1509349589482,1509349658936,69454,http://hdp204.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0007_01_000001/root,hdp204.cancer.com:8042,-1,-1,-1,486057,123,0.0,0.0,0,0,0,0,NOT_START,False,
50,org.apache.spark.examples.streaming.QueueStream,2017-10-30T07:47:25.174GMT,2017-10-30T07:47:25.192GMT,SUCCEEDED,11,0,1,10,0,0,1,1,0,application_1509343490195_0007,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0007/,null,1509436254805,SPARK,,0,1509349589482,1509349658936,69454,http://hdp204.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0007_01_000001/root,hdp204.cancer.com:8042,-1,-1,-1,486057,123,0.0,0.0,0,0,0,0,NOT_START,False,
49,org.apache.spark.examples.streaming.QueueStream,2017-10-30T07:47:25.148GMT,2017-10-30T07:47:25.169GMT,SUCCEEDED,14,0,4,10,0,0,1,1,0,application_1509343490195_0007,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0007/,null,1509436254805,SPARK,,0,1509349589482,1509349658936,69454,http://hdp204.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0007_01_000001/root,hdp204.cancer.com:8042,-1,-1,-1,486057,123,0.0,0.0,0,0,0,0,NOT_START,False,
48,org.apache.spark.examples.streaming.QueueStream,2017-10-30T07:47:25.011GMT,2017-10-30T07:47:25.143GMT,SUCCEEDED,11,0,11,0,0,0,2,0,0,application_1509343490195_0007,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0007/,null,1509436254805,SPARK,,0,1509349589482,1509349658936,69454,http://hdp204.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0007_01_000001/root,hdp204.cancer.com:8042,-1,-1,-1,486057,123,0.0,0.0,0,0,0,0,NOT_START,False,
