logAggregationStatus,runningContainers,allocatedVCores,clusterId,jobId,amContainerLogs,submissionTime,finalStatus,startedTime,numCompletedTasks,queueUsagePercentage,numCompletedStages,finishedTime,numAMContainerPreempted,numSkippedStages,preemptedResourceVCores,id,priority,unmanagedApplication,state,numNonAMContainerPreempted,progress,trackingUI,status,preemptedResourceMB,memorySeconds,numFailedStages,elapsedTime,trackingUrl,allocatedMB,completionTime,numSkippedTasks,clusterUsagePercentage,numActiveTasks,amHostHttpAddress,amNodeLabelExpression,numFailedTasks,applicationTags,name,numActiveStages,queue,vcoreSeconds,applicationType,diagnostics,numTasks,user
NOT_START,-1,-1,1509436254805,42,http://hdp203.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0006_01_000001/root,2017-10-30T07:43:50.010GMT,SUCCEEDED,1509349356649,11,0.0,2,1509349438474,0,0,0,application_1509343490195_0006,0,False,FINISHED,0,100.0,History,SUCCEEDED,0,515359,0,81825,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0006/,-1,2017-10-30T07:43:50.074GMT,0,0.0,0,hdp203.cancer.com:8042,,0,,org.apache.spark.examples.streaming.QueueStream,0,hive,137,SPARK,null,11,root
NOT_START,-1,-1,1509436254805,41,http://hdp203.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0006_01_000001/root,2017-10-30T07:43:49.087GMT,SUCCEEDED,1509349356649,2,0.0,1,1509349438474,0,1,0,application_1509343490195_0006,0,False,FINISHED,0,100.0,History,SUCCEEDED,0,515359,0,81825,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0006/,-1,2017-10-30T07:43:49.106GMT,10,0.0,0,hdp203.cancer.com:8042,,0,,org.apache.spark.examples.streaming.QueueStream,0,hive,137,SPARK,null,12,root
NOT_START,-1,-1,1509436254805,40,http://hdp203.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0006_01_000001/root,2017-10-30T07:43:49.012GMT,SUCCEEDED,1509349356649,11,0.0,2,1509349438474,0,0,0,application_1509343490195_0006,0,False,FINISHED,0,100.0,History,SUCCEEDED,0,515359,0,81825,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0006/,-1,2017-10-30T07:43:49.082GMT,0,0.0,0,hdp203.cancer.com:8042,,0,,org.apache.spark.examples.streaming.QueueStream,0,hive,137,SPARK,null,11,root
NOT_START,-1,-1,1509436254805,39,http://hdp203.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0006_01_000001/root,2017-10-30T07:43:48.081GMT,SUCCEEDED,1509349356649,2,0.0,1,1509349438474,0,1,0,application_1509343490195_0006,0,False,FINISHED,0,100.0,History,SUCCEEDED,0,515359,0,81825,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0006/,-1,2017-10-30T07:43:48.116GMT,10,0.0,0,hdp203.cancer.com:8042,,0,,org.apache.spark.examples.streaming.QueueStream,0,hive,137,SPARK,null,12,root
NOT_START,-1,-1,1509436254805,38,http://hdp203.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0006_01_000001/root,2017-10-30T07:43:48.011GMT,SUCCEEDED,1509349356649,11,0.0,2,1509349438474,0,0,0,application_1509343490195_0006,0,False,FINISHED,0,100.0,History,SUCCEEDED,0,515359,0,81825,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0006/,-1,2017-10-30T07:43:48.075GMT,0,0.0,0,hdp203.cancer.com:8042,,0,,org.apache.spark.examples.streaming.QueueStream,0,hive,137,SPARK,null,11,root
NOT_START,-1,-1,1509436254805,37,http://hdp203.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0006_01_000001/root,2017-10-30T07:43:47.077GMT,SUCCEEDED,1509349356649,2,0.0,1,1509349438474,0,1,0,application_1509343490195_0006,0,False,FINISHED,0,100.0,History,SUCCEEDED,0,515359,0,81825,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0006/,-1,2017-10-30T07:43:47.273GMT,10,0.0,0,hdp203.cancer.com:8042,,0,,org.apache.spark.examples.streaming.QueueStream,0,hive,137,SPARK,null,12,root
NOT_START,-1,-1,1509436254805,36,http://hdp203.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0006_01_000001/root,2017-10-30T07:43:47.012GMT,SUCCEEDED,1509349356649,11,0.0,2,1509349438474,0,0,0,application_1509343490195_0006,0,False,FINISHED,0,100.0,History,SUCCEEDED,0,515359,0,81825,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0006/,-1,2017-10-30T07:43:47.072GMT,0,0.0,0,hdp203.cancer.com:8042,,0,,org.apache.spark.examples.streaming.QueueStream,0,hive,137,SPARK,null,11,root
NOT_START,-1,-1,1509436254805,35,http://hdp203.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0006_01_000001/root,2017-10-30T07:43:46.086GMT,SUCCEEDED,1509349356649,2,0.0,1,1509349438474,0,1,0,application_1509343490195_0006,0,False,FINISHED,0,100.0,History,SUCCEEDED,0,515359,0,81825,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0006/,-1,2017-10-30T07:43:46.107GMT,10,0.0,0,hdp203.cancer.com:8042,,0,,org.apache.spark.examples.streaming.QueueStream,0,hive,137,SPARK,null,12,root
NOT_START,-1,-1,1509436254805,34,http://hdp203.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0006_01_000001/root,2017-10-30T07:43:46.011GMT,SUCCEEDED,1509349356649,11,0.0,2,1509349438474,0,0,0,application_1509343490195_0006,0,False,FINISHED,0,100.0,History,SUCCEEDED,0,515359,0,81825,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0006/,-1,2017-10-30T07:43:46.081GMT,0,0.0,0,hdp203.cancer.com:8042,,0,,org.apache.spark.examples.streaming.QueueStream,0,hive,137,SPARK,null,11,root
NOT_START,-1,-1,1509436254805,33,http://hdp203.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0006_01_000001/root,2017-10-30T07:43:45.090GMT,SUCCEEDED,1509349356649,2,0.0,1,1509349438474,0,1,0,application_1509343490195_0006,0,False,FINISHED,0,100.0,History,SUCCEEDED,0,515359,0,81825,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0006/,-1,2017-10-30T07:43:45.113GMT,10,0.0,0,hdp203.cancer.com:8042,,0,,org.apache.spark.examples.streaming.QueueStream,0,hive,137,SPARK,null,12,root
NOT_START,-1,-1,1509436254805,32,http://hdp203.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0006_01_000001/root,2017-10-30T07:43:45.014GMT,SUCCEEDED,1509349356649,11,0.0,2,1509349438474,0,0,0,application_1509343490195_0006,0,False,FINISHED,0,100.0,History,SUCCEEDED,0,515359,0,81825,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0006/,-1,2017-10-30T07:43:45.085GMT,0,0.0,0,hdp203.cancer.com:8042,,0,,org.apache.spark.examples.streaming.QueueStream,0,hive,137,SPARK,null,11,root
NOT_START,-1,-1,1509436254805,31,http://hdp203.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0006_01_000001/root,2017-10-30T07:43:44.082GMT,SUCCEEDED,1509349356649,2,0.0,1,1509349438474,0,1,0,application_1509343490195_0006,0,False,FINISHED,0,100.0,History,SUCCEEDED,0,515359,0,81825,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0006/,-1,2017-10-30T07:43:44.110GMT,10,0.0,0,hdp203.cancer.com:8042,,0,,org.apache.spark.examples.streaming.QueueStream,0,hive,137,SPARK,null,12,root
NOT_START,-1,-1,1509436254805,30,http://hdp203.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0006_01_000001/root,2017-10-30T07:43:44.012GMT,SUCCEEDED,1509349356649,11,0.0,2,1509349438474,0,0,0,application_1509343490195_0006,0,False,FINISHED,0,100.0,History,SUCCEEDED,0,515359,0,81825,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0006/,-1,2017-10-30T07:43:44.076GMT,0,0.0,0,hdp203.cancer.com:8042,,0,,org.apache.spark.examples.streaming.QueueStream,0,hive,137,SPARK,null,11,root
NOT_START,-1,-1,1509436254805,29,http://hdp203.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0006_01_000001/root,2017-10-30T07:43:43.092GMT,SUCCEEDED,1509349356649,2,0.0,1,1509349438474,0,1,0,application_1509343490195_0006,0,False,FINISHED,0,100.0,History,SUCCEEDED,0,515359,0,81825,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0006/,-1,2017-10-30T07:43:43.113GMT,10,0.0,0,hdp203.cancer.com:8042,,0,,org.apache.spark.examples.streaming.QueueStream,0,hive,137,SPARK,null,12,root
NOT_START,-1,-1,1509436254805,28,http://hdp203.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0006_01_000001/root,2017-10-30T07:43:43.014GMT,SUCCEEDED,1509349356649,11,0.0,2,1509349438474,0,0,0,application_1509343490195_0006,0,False,FINISHED,0,100.0,History,SUCCEEDED,0,515359,0,81825,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0006/,-1,2017-10-30T07:43:43.087GMT,0,0.0,0,hdp203.cancer.com:8042,,0,,org.apache.spark.examples.streaming.QueueStream,0,hive,137,SPARK,null,11,root
NOT_START,-1,-1,1509436254805,27,http://hdp203.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0006_01_000001/root,2017-10-30T07:43:42.089GMT,SUCCEEDED,1509349356649,2,0.0,1,1509349438474,0,1,0,application_1509343490195_0006,0,False,FINISHED,0,100.0,History,SUCCEEDED,0,515359,0,81825,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0006/,-1,2017-10-30T07:43:42.109GMT,10,0.0,0,hdp203.cancer.com:8042,,0,,org.apache.spark.examples.streaming.QueueStream,0,hive,137,SPARK,null,12,root
NOT_START,-1,-1,1509436254805,26,http://hdp203.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0006_01_000001/root,2017-10-30T07:43:42.012GMT,SUCCEEDED,1509349356649,11,0.0,2,1509349438474,0,0,0,application_1509343490195_0006,0,False,FINISHED,0,100.0,History,SUCCEEDED,0,515359,0,81825,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0006/,-1,2017-10-30T07:43:42.083GMT,0,0.0,0,hdp203.cancer.com:8042,,0,,org.apache.spark.examples.streaming.QueueStream,0,hive,137,SPARK,null,11,root
NOT_START,-1,-1,1509436254805,25,http://hdp203.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0006_01_000001/root,2017-10-30T07:43:41.107GMT,SUCCEEDED,1509349356649,2,0.0,1,1509349438474,0,1,0,application_1509343490195_0006,0,False,FINISHED,0,100.0,History,SUCCEEDED,0,515359,0,81825,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0006/,-1,2017-10-30T07:43:41.128GMT,10,0.0,0,hdp203.cancer.com:8042,,0,,org.apache.spark.examples.streaming.QueueStream,0,hive,137,SPARK,null,12,root
NOT_START,-1,-1,1509436254805,24,http://hdp203.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0006_01_000001/root,2017-10-30T07:43:41.012GMT,SUCCEEDED,1509349356649,11,0.0,2,1509349438474,0,0,0,application_1509343490195_0006,0,False,FINISHED,0,100.0,History,SUCCEEDED,0,515359,0,81825,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0006/,-1,2017-10-30T07:43:41.101GMT,0,0.0,0,hdp203.cancer.com:8042,,0,,org.apache.spark.examples.streaming.QueueStream,0,hive,137,SPARK,null,11,root
NOT_START,-1,-1,1509436254805,23,http://hdp203.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0006_01_000001/root,2017-10-30T07:43:40.106GMT,SUCCEEDED,1509349356649,2,0.0,1,1509349438474,0,1,0,application_1509343490195_0006,0,False,FINISHED,0,100.0,History,SUCCEEDED,0,515359,0,81825,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0006/,-1,2017-10-30T07:43:40.132GMT,10,0.0,0,hdp203.cancer.com:8042,,0,,org.apache.spark.examples.streaming.QueueStream,0,hive,137,SPARK,null,12,root
NOT_START,-1,-1,1509436254805,22,http://hdp203.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0006_01_000001/root,2017-10-30T07:43:40.014GMT,SUCCEEDED,1509349356649,11,0.0,2,1509349438474,0,0,0,application_1509343490195_0006,0,False,FINISHED,0,100.0,History,SUCCEEDED,0,515359,0,81825,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0006/,-1,2017-10-30T07:43:40.099GMT,0,0.0,0,hdp203.cancer.com:8042,,0,,org.apache.spark.examples.streaming.QueueStream,0,hive,137,SPARK,null,11,root
NOT_START,-1,-1,1509436254805,21,http://hdp203.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0006_01_000001/root,2017-10-30T07:43:39.105GMT,SUCCEEDED,1509349356649,2,0.0,1,1509349438474,0,1,0,application_1509343490195_0006,0,False,FINISHED,0,100.0,History,SUCCEEDED,0,515359,0,81825,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0006/,-1,2017-10-30T07:43:39.134GMT,10,0.0,0,hdp203.cancer.com:8042,,0,,org.apache.spark.examples.streaming.QueueStream,0,hive,137,SPARK,null,12,root
NOT_START,-1,-1,1509436254805,20,http://hdp203.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0006_01_000001/root,2017-10-30T07:43:39.015GMT,SUCCEEDED,1509349356649,11,0.0,2,1509349438474,0,0,0,application_1509343490195_0006,0,False,FINISHED,0,100.0,History,SUCCEEDED,0,515359,0,81825,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0006/,-1,2017-10-30T07:43:39.097GMT,0,0.0,0,hdp203.cancer.com:8042,,0,,org.apache.spark.examples.streaming.QueueStream,0,hive,137,SPARK,null,11,root
NOT_START,-1,-1,1509436254805,19,http://hdp203.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0006_01_000001/root,2017-10-30T07:43:38.101GMT,SUCCEEDED,1509349356649,2,0.0,1,1509349438474,0,1,0,application_1509343490195_0006,0,False,FINISHED,0,100.0,History,SUCCEEDED,0,515359,0,81825,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0006/,-1,2017-10-30T07:43:38.125GMT,10,0.0,0,hdp203.cancer.com:8042,,0,,org.apache.spark.examples.streaming.QueueStream,0,hive,137,SPARK,null,12,root
NOT_START,-1,-1,1509436254805,18,http://hdp203.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0006_01_000001/root,2017-10-30T07:43:38.013GMT,SUCCEEDED,1509349356649,11,0.0,2,1509349438474,0,0,0,application_1509343490195_0006,0,False,FINISHED,0,100.0,History,SUCCEEDED,0,515359,0,81825,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0006/,-1,2017-10-30T07:43:38.095GMT,0,0.0,0,hdp203.cancer.com:8042,,0,,org.apache.spark.examples.streaming.QueueStream,0,hive,137,SPARK,null,11,root
NOT_START,-1,-1,1509436254805,17,http://hdp203.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0006_01_000001/root,2017-10-30T07:43:37.104GMT,SUCCEEDED,1509349356649,2,0.0,1,1509349438474,0,1,0,application_1509343490195_0006,0,False,FINISHED,0,100.0,History,SUCCEEDED,0,515359,0,81825,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0006/,-1,2017-10-30T07:43:37.132GMT,10,0.0,0,hdp203.cancer.com:8042,,0,,org.apache.spark.examples.streaming.QueueStream,0,hive,137,SPARK,null,12,root
NOT_START,-1,-1,1509436254805,16,http://hdp203.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0006_01_000001/root,2017-10-30T07:43:37.012GMT,SUCCEEDED,1509349356649,11,0.0,2,1509349438474,0,0,0,application_1509343490195_0006,0,False,FINISHED,0,100.0,History,SUCCEEDED,0,515359,0,81825,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0006/,-1,2017-10-30T07:43:37.098GMT,0,0.0,0,hdp203.cancer.com:8042,,0,,org.apache.spark.examples.streaming.QueueStream,0,hive,137,SPARK,null,11,root
NOT_START,-1,-1,1509436254805,15,http://hdp203.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0006_01_000001/root,2017-10-30T07:43:36.139GMT,SUCCEEDED,1509349356649,2,0.0,1,1509349438474,0,1,0,application_1509343490195_0006,0,False,FINISHED,0,100.0,History,SUCCEEDED,0,515359,0,81825,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0006/,-1,2017-10-30T07:43:36.170GMT,10,0.0,0,hdp203.cancer.com:8042,,0,,org.apache.spark.examples.streaming.QueueStream,0,hive,137,SPARK,null,12,root
NOT_START,-1,-1,1509436254805,14,http://hdp203.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0006_01_000001/root,2017-10-30T07:43:36.016GMT,SUCCEEDED,1509349356649,11,0.0,2,1509349438474,0,0,0,application_1509343490195_0006,0,False,FINISHED,0,100.0,History,SUCCEEDED,0,515359,0,81825,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0006/,-1,2017-10-30T07:43:36.132GMT,0,0.0,0,hdp203.cancer.com:8042,,0,,org.apache.spark.examples.streaming.QueueStream,0,hive,137,SPARK,null,11,root
NOT_START,-1,-1,1509436254805,13,http://hdp203.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0006_01_000001/root,2017-10-30T07:43:35.121GMT,SUCCEEDED,1509349356649,2,0.0,1,1509349438474,0,1,0,application_1509343490195_0006,0,False,FINISHED,0,100.0,History,SUCCEEDED,0,515359,0,81825,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0006/,-1,2017-10-30T07:43:35.158GMT,10,0.0,0,hdp203.cancer.com:8042,,0,,org.apache.spark.examples.streaming.QueueStream,0,hive,137,SPARK,null,12,root
NOT_START,-1,-1,1509436254805,12,http://hdp203.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0006_01_000001/root,2017-10-30T07:43:35.015GMT,SUCCEEDED,1509349356649,11,0.0,2,1509349438474,0,0,0,application_1509343490195_0006,0,False,FINISHED,0,100.0,History,SUCCEEDED,0,515359,0,81825,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0006/,-1,2017-10-30T07:43:35.114GMT,0,0.0,0,hdp203.cancer.com:8042,,0,,org.apache.spark.examples.streaming.QueueStream,0,hive,137,SPARK,null,11,root
NOT_START,-1,-1,1509436254805,11,http://hdp203.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0006_01_000001/root,2017-10-30T07:43:34.136GMT,SUCCEEDED,1509349356649,2,0.0,1,1509349438474,0,1,0,application_1509343490195_0006,0,False,FINISHED,0,100.0,History,SUCCEEDED,0,515359,0,81825,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0006/,-1,2017-10-30T07:43:34.169GMT,10,0.0,0,hdp203.cancer.com:8042,,0,,org.apache.spark.examples.streaming.QueueStream,0,hive,137,SPARK,null,12,root
NOT_START,-1,-1,1509436254805,10,http://hdp203.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0006_01_000001/root,2017-10-30T07:43:34.016GMT,SUCCEEDED,1509349356649,11,0.0,2,1509349438474,0,0,0,application_1509343490195_0006,0,False,FINISHED,0,100.0,History,SUCCEEDED,0,515359,0,81825,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0006/,-1,2017-10-30T07:43:34.128GMT,0,0.0,0,hdp203.cancer.com:8042,,0,,org.apache.spark.examples.streaming.QueueStream,0,hive,137,SPARK,null,11,root
NOT_START,-1,-1,1509436254805,9,http://hdp203.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0006_01_000001/root,2017-10-30T07:43:33.133GMT,SUCCEEDED,1509349356649,2,0.0,1,1509349438474,0,1,0,application_1509343490195_0006,0,False,FINISHED,0,100.0,History,SUCCEEDED,0,515359,0,81825,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0006/,-1,2017-10-30T07:43:33.166GMT,10,0.0,0,hdp203.cancer.com:8042,,0,,org.apache.spark.examples.streaming.QueueStream,0,hive,137,SPARK,null,12,root
NOT_START,-1,-1,1509436254805,8,http://hdp203.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0006_01_000001/root,2017-10-30T07:43:33.014GMT,SUCCEEDED,1509349356649,11,0.0,2,1509349438474,0,0,0,application_1509343490195_0006,0,False,FINISHED,0,100.0,History,SUCCEEDED,0,515359,0,81825,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0006/,-1,2017-10-30T07:43:33.126GMT,0,0.0,0,hdp203.cancer.com:8042,,0,,org.apache.spark.examples.streaming.QueueStream,0,hive,137,SPARK,null,11,root
NOT_START,-1,-1,1509436254805,7,http://hdp203.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0006_01_000001/root,2017-10-30T07:43:32.137GMT,SUCCEEDED,1509349356649,2,0.0,1,1509349438474,0,1,0,application_1509343490195_0006,0,False,FINISHED,0,100.0,History,SUCCEEDED,0,515359,0,81825,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0006/,-1,2017-10-30T07:43:32.185GMT,10,0.0,0,hdp203.cancer.com:8042,,0,,org.apache.spark.examples.streaming.QueueStream,0,hive,137,SPARK,null,12,root
NOT_START,-1,-1,1509436254805,6,http://hdp203.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0006_01_000001/root,2017-10-30T07:43:32.015GMT,SUCCEEDED,1509349356649,11,0.0,2,1509349438474,0,0,0,application_1509343490195_0006,0,False,FINISHED,0,100.0,History,SUCCEEDED,0,515359,0,81825,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0006/,-1,2017-10-30T07:43:32.126GMT,0,0.0,0,hdp203.cancer.com:8042,,0,,org.apache.spark.examples.streaming.QueueStream,0,hive,137,SPARK,null,11,root
NOT_START,-1,-1,1509436254805,5,http://hdp203.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0006_01_000001/root,2017-10-30T07:43:31.144GMT,SUCCEEDED,1509349356649,2,0.0,1,1509349438474,0,1,0,application_1509343490195_0006,0,False,FINISHED,0,100.0,History,SUCCEEDED,0,515359,0,81825,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0006/,-1,2017-10-30T07:43:31.185GMT,10,0.0,0,hdp203.cancer.com:8042,,0,,org.apache.spark.examples.streaming.QueueStream,0,hive,137,SPARK,null,12,root
NOT_START,-1,-1,1509436254805,4,http://hdp203.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0006_01_000001/root,2017-10-30T07:43:31.016GMT,SUCCEEDED,1509349356649,11,0.0,2,1509349438474,0,0,0,application_1509343490195_0006,0,False,FINISHED,0,100.0,History,SUCCEEDED,0,515359,0,81825,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0006/,-1,2017-10-30T07:43:31.136GMT,0,0.0,0,hdp203.cancer.com:8042,,0,,org.apache.spark.examples.streaming.QueueStream,0,hive,137,SPARK,null,11,root
NOT_START,-1,-1,1509436254805,3,http://hdp203.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0006_01_000001/root,2017-10-30T07:43:30.706GMT,SUCCEEDED,1509349356649,2,0.0,1,1509349438474,0,1,0,application_1509343490195_0006,0,False,FINISHED,0,100.0,History,SUCCEEDED,0,515359,0,81825,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0006/,-1,2017-10-30T07:43:30.769GMT,10,0.0,0,hdp203.cancer.com:8042,,0,,org.apache.spark.examples.streaming.QueueStream,0,hive,137,SPARK,null,12,root
NOT_START,-1,-1,1509436254805,2,http://hdp203.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0006_01_000001/root,2017-10-30T07:43:30.553GMT,SUCCEEDED,1509349356649,11,0.0,2,1509349438474,0,0,0,application_1509343490195_0006,0,False,FINISHED,0,100.0,History,SUCCEEDED,0,515359,0,81825,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0006/,-1,2017-10-30T07:43:30.696GMT,0,0.0,0,hdp203.cancer.com:8042,,0,,org.apache.spark.examples.streaming.QueueStream,0,hive,137,SPARK,null,11,root
NOT_START,-1,-1,1509436254805,1,http://hdp203.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0006_01_000001/root,2017-10-30T07:43:30.483GMT,SUCCEEDED,1509349356649,2,0.0,1,1509349438474,0,1,0,application_1509343490195_0006,0,False,FINISHED,0,100.0,History,SUCCEEDED,0,515359,0,81825,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0006/,-1,2017-10-30T07:43:30.529GMT,10,0.0,0,hdp203.cancer.com:8042,,0,,org.apache.spark.examples.streaming.QueueStream,0,hive,137,SPARK,null,12,root
NOT_START,-1,-1,1509436254805,0,http://hdp203.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0006_01_000001/root,2017-10-30T07:43:29.173GMT,SUCCEEDED,1509349356649,11,0.0,2,1509349438474,0,0,0,application_1509343490195_0006,0,False,FINISHED,0,100.0,History,SUCCEEDED,0,515359,0,81825,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0006/,-1,2017-10-30T07:43:30.468GMT,0,0.0,0,hdp203.cancer.com:8042,,0,,org.apache.spark.examples.streaming.QueueStream,0,hive,137,SPARK,null,11,root
NOT_START,-1,-1,1509436254805,89,http://hdp203.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0005_01_000001/root,2017-10-30T07:42:05.125GMT,SUCCEEDED,1509349278535,3,0.0,1,1509349328983,0,1,0,application_1509343490195_0005,0,False,FINISHED,0,100.0,History,SUCCEEDED,0,377352,0,50448,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0005/,-1,2017-10-30T07:42:05.157GMT,10,0.0,0,hdp203.cancer.com:8042,,0,,org.apache.spark.examples.streaming.QueueStream,0,hive,137,SPARK,null,13,root
NOT_START,-1,-1,1509436254805,88,http://hdp203.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0005_01_000001/root,2017-10-30T07:42:05.071GMT,SUCCEEDED,1509349278535,4,0.0,1,1509349328983,0,1,0,application_1509343490195_0005,0,False,FINISHED,0,100.0,History,SUCCEEDED,0,377352,0,50448,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0005/,-1,2017-10-30T07:42:05.120GMT,10,0.0,0,hdp203.cancer.com:8042,,0,,org.apache.spark.examples.streaming.QueueStream,0,hive,137,SPARK,null,14,root
NOT_START,-1,-1,1509436254805,87,http://hdp203.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0005_01_000001/root,2017-10-30T07:42:05.011GMT,SUCCEEDED,1509349278535,11,0.0,2,1509349328983,0,0,0,application_1509343490195_0005,0,False,FINISHED,0,100.0,History,SUCCEEDED,0,377352,0,50448,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0005/,-1,2017-10-30T07:42:05.066GMT,0,0.0,0,hdp203.cancer.com:8042,,0,,org.apache.spark.examples.streaming.QueueStream,0,hive,137,SPARK,null,11,root
NOT_START,-1,-1,1509436254805,86,http://hdp203.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0005_01_000001/root,2017-10-30T07:42:04.545GMT,SUCCEEDED,1509349278535,3,0.0,1,1509349328983,0,1,0,application_1509343490195_0005,0,False,FINISHED,0,100.0,History,SUCCEEDED,0,377352,0,50448,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0005/,-1,2017-10-30T07:42:04.598GMT,10,0.0,0,hdp203.cancer.com:8042,,0,,org.apache.spark.examples.streaming.QueueStream,0,hive,137,SPARK,null,13,root
NOT_START,-1,-1,1509436254805,85,http://hdp203.cancer.com:8042/node/containerlogs/container_e03_1509343490195_0005_01_000001/root,2017-10-30T07:42:04.513GMT,SUCCEEDED,1509349278535,4,0.0,1,1509349328983,0,1,0,application_1509343490195_0005,0,False,FINISHED,0,100.0,History,SUCCEEDED,0,377352,0,50448,http://hdp203.cancer.com:8088/proxy/application_1509343490195_0005/,-1,2017-10-30T07:42:04.539GMT,10,0.0,0,hdp203.cancer.com:8042,,0,,org.apache.spark.examples.streaming.QueueStream,0,hive,137,SPARK,null,14,root
